ad_group_id,id,name,updated_at,type,status,display_url,final_urls,_fivetran_synced
100031227574,514818869462,,2021-07-25 20:38:32,,ENABLED,,[https://www.fivetran.com/signup],2021-07-25 20:38:33
100031227574,514818869462,,2021-07-26 22:38:46,,ENABLED,,[https://www.fivetran.com/signup],2021-07-26 22:38:47
100031227574,514818869462,,2021-08-08 10:43:15,,ENABLED,,[https://www.fivetran.com/signup],2021-07-25 20:38:33
100031227574,514818869462,,2021-08-25 02:05:56,,ENABLED,,[https://www.fivetran.com/signup],2021-07-25 20:38:33
100031227574,514818869462,,2021-09-06 14:35:09,,ENABLED,,[https://www.fivetran.com/signup],2021-07-25 20:38:33
100031227574,514818869462,,2021-09-18 01:44:48,,ENABLED,,[https://www.fivetran.com/signup],2021-07-25 20:38:33
100031227574,514818869462,,2021-09-28 10:14:25,,ENABLED,,"[https://www.fivetran.com/signup,https://www.fivetran.com/signup2]",
100031227574,514818869462,,2021-07-05 01:00:39,,ENABLED,,[https://www.fivetran.com/signup],2021-07-25 20:38:33
100031227574,514818869462,,2021-07-15 10:50:33,,ENABLED,,[https://www.fivetran.com/signup],2021-07-25 20:38:33
100031227574,514818869462,,2021-08-12 12:37:45,,ENABLED,,[https://www.fivetran.com/signup],2021-07-25 20:38:33
